node1	label	node2	datasource	weight
/c/en/fire_hydrants/n	mw:IsPOSFormOf	/c/en/fire_hydrants+vg:fire_hydrants	CN	1.0
/c/en/firebombs/v	/r/FormOf	/c/en/firebomb+rg:firebomb	CN	1.0
/c/en/firebreak+rg:firebreak	/r/DerivedFrom	at:break+vg:break+/c/en/break+rg:break	CN	1.0
/c/en/fireline/n	mw:IsPOSFormOf	/c/en/fireline	CN	1.0
/c/en/firepower_kill/n	/r/RelatedTo	rg:vehicle+vg:vehicle+at:vehicle+/c/en/vehicle	CN	1.0
/c/en/first_aider/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/first_city/n	/r/RelatedTo	at:city+/c/en/city+rg:city+vg:city	CN	1.0
/c/en/first_teams/n	/r/FormOf	/c/en/first_team	CN	1.0
/c/en/fiscal+at:fiscal+rg:fiscal	/r/RelatedTo	/c/en/fiscals/n	CN	1.0
/c/en/fish+vg:fish+rg:fish+at:fish	/r/HasA	/c/en/no_legs	CN	1.0
/c/en/fish+vg:fish+rg:fish+at:fish	/r/RelatedTo	/c/en/pinakbet/n	CN	1.0
/c/en/fish+vg:fish+rg:fish+at:fish	/r/RelatedTo	/c/en/pteraspid/n	CN	1.0
/c/en/fish+vg:fish+rg:fish+at:fish	/r/RelatedTo	/c/en/tuna/n/wikt/en_1	CN	1.0
/c/en/fish+vg:fish+rg:fish+at:fish	vg:InImage	vg:I2399889	VG	1.0
/c/en/fishbone_diagram	/r/Synonym	/c/en/ishikawa_diagram/n	CN	2.0
/c/en/fishing_pole/n	mw:OMWordnetOffset	/c/en/fishing_pole/n/wn/artifact	CN	1.0
/c/en/fishos/n	/r/FormOf	/c/en/fisho	CN	1.0
/c/en/fistulizing/v	/r/FormOf	/c/en/fistulize	CN	1.0
/c/en/fives/n	mw:IsPOSFormOf	vg:fives+/c/en/fives	CN	1.0
/c/en/fix+rg:fix+at:fix+vg:fix	/r/RelatedTo	vg:shot+rg:shot+/c/en/shot+at:shot	CN	0.10400000000000001
/c/en/fixate+rg:fixate	/r/RelatedTo	/c/en/osmification/n	CN	1.0
/c/en/fixigena/n	/r/HasContext	/c/en/anatomy+rg:anatomy	CN	1.0
/c/en/fizgigged/a	/r/RelatedTo	rg:showy+/c/en/showy+at:showy	CN	1.0
/c/en/fizzer/n	/r/RelatedTo	vg:party+at:party+/c/en/party+rg:party	CN	1.0
/c/en/flacherie/n	mw:IsPOSFormOf	/c/en/flacherie	CN	1.0
/c/en/flag+at:flag+rg:flag+vg:flag	/r/RelatedTo	at:city+/c/en/city+rg:city+vg:city	VG	1.0
/c/en/flag+at:flag+rg:flag+vg:flag	vg:InImage	vg:I1592054	VG	1.0
/c/en/flag+at:flag+rg:flag+vg:flag	vg:InImage	vg:I2357021	VG	1.0
/c/en/flag+at:flag+rg:flag+vg:flag	vg:InImage	vg:I2373473	VG	1.0
/c/en/flag+at:flag+rg:flag+vg:flag	vg:InImage	vg:I713162	VG	1.0
/c/en/flagging+vg:flagging+rg:flagging	/r/RelatedTo	/c/en/tirelessly/r	CN	1.0
/c/en/flake+rg:flake+vg:flake	vg:InImage	vg:I2404267	VG	1.0
/c/en/flakegate/n	mw:IsPOSFormOf	/c/en/flakegate	CN	1.0
/c/en/flashlight+rg:flashlight+at:flashlight+vg:flashlight	/r/AtLocation	rg:backpack+vg:backpack+/c/en/backpack	CN	1.0
/c/en/flashpacker	/r/RelatedTo	/c/en/flashpacking/n	CN	1.0
/c/en/flat_call	mw:POSForm	/c/en/flat_call/n	CN	1.0
/c/en/flat_cap+vg:flat_cap	/r/RelatedTo	/c/en/bunnet	CN	1.0
/c/en/flatiron/n	/r/RelatedTo	vg:erosion+/c/en/erosion+rg:erosion	CN	1.0
/c/en/flatly+rg:flatly	/r/Synonym	rg:absolutely+/c/en/absolutely	ROGET	1.0
/c/en/fleaks/n	/r/FormOf	/c/en/fleak	CN	1.0
/c/en/fleechings/n	/r/FormOf	/c/en/fleeching	CN	1.0
/c/en/fleeting+rg:fleeting+at:fleeting	/r/RelatedTo	/c/en/smoke/n	CN	1.0
/c/en/flick_off/v	/r/RelatedTo	/c/en/masturbate+rg:masturbate	CN	1.0
/c/en/flight_risk	mw:POSForm	/c/en/flight_risk/n	CN	1.0
/c/en/flightless+rg:flightless	/r/Antonym	rg:aliform+/c/en/aliform	ROGET	1.0
/c/en/flimsy+vg:flimsy+rg:flimsy	/r/Synonym	/c/en/puny+at:puny+rg:puny	ROGET	1.0
/c/en/flirt/v	/r/RelatedTo	rg:courtship+/c/en/courtship	CN	1.0
/c/en/floatily/r	mw:PartOfSpeech	mw:Adverb	CN	1.0
/c/en/floating/a	mw:PartOfSpeech	mw:Adjective	CN	1.0
/c/en/floatings/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/floaty/a	/r/HasContext	vg:music+at:music+rg:music+/c/en/music	CN	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	/r/RelatedTo	/c/en/toothpick+vg:toothpick	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	/r/RelatedTo	rg:curved+vg:curved+/c/en/curved	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	/r/RelatedTo	vg:dance_floor+/c/en/dance_floor	CN	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	/r/RelatedTo	vg:parted+rg:parted+/c/en/parted	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I1592	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2331291	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2336745	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2337827	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2339974	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2350426	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2350566	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2354948	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2355792	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2356290	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2362254	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2373101	VG	1.0
/c/en/floor+vg:floor+rg:floor+at:floor	vg:InImage	vg:I2397158	VG	1.0
/c/en/floorwise	mw:POSForm	/c/en/floorwise/a	CN	1.0
/c/en/florabama/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/floristic	/r/RelatedTo	/c/en/nonfloristic/a	CN	1.0
/c/en/flounder/n/wikt/en_1	/r/RelatedTo	/c/en/bothidae	CN	1.0
/c/en/flow_battery/n	/r/RelatedTo	/c/en/storage_cell	CN	1.0
/c/en/fluffy_material	/r/RelatedTo	vg:wool+rg:wool+/c/en/wool	CN	0.299
/c/en/fluidrachms/n	/r/FormOf	/c/en/fluidrachm	CN	1.0
/c/en/fluky/a	mw:OMWordnetOffset	/c/en/fluky/a/wn	CN	1.0
/c/en/flunarizine	/r/Synonym	/c/en/flunarizine	CN	0.5
/c/en/fluorescence+rg:fluorescence	/r/RelatedTo	/c/en/cytofluorogram/n	CN	1.0
/c/en/flush+vg:flush+rg:flush+at:flush	/r/Synonym	rg:smooth+vg:smooth+/c/en/smooth+at:smooth	ROGET	1.0
/c/en/flustra	/r/RelatedTo	/c/en/hornwrack/n	CN	1.0
/c/en/flutter/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/flutterball	/r/Synonym	/c/en/knuckleball/n	CN	1.0
/c/en/flying_in+vg:flying_in	vg:InImage	vg:I2368774	VG	1.0
/c/en/flèches/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fmole/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/foals/v	/r/RelatedTo	rg:foal+/c/en/foal+vg:foal	CN	1.0
/c/en/foamy+vg:foamy+rg:foamy	/r/Synonym	/c/en/proinflammatory+rg:proinflammatory	ROGET	1.0
/c/en/fogles/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/foist/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/foliage+rg:foliage+vg:foliage	vg:InImage	vg:I2334109	VG	1.0
/c/en/foliage+rg:foliage+vg:foliage	vg:InImage	vg:I2357546	VG	1.0
/c/en/folk_etymology	/r/RelatedTo	/c/en/folk_etymologize/v	CN	1.0
/c/en/folksy+rg:folksy	/r/Antonym	/c/en/urbanised+rg:urbanised	ROGET	1.0
/c/en/follicly	/r/DerivedFrom	rg:follicle+/c/en/follicle+vg:follicle	CN	1.0
/c/en/fondaparinux/n	/r/RelatedTo	/c/en/anticoagulant+rg:anticoagulant	CN	1.0
/c/en/food_bowl+vg:food_bowl	vg:InImage	vg:I2378822	VG	1.0
/c/en/food_colouring/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/football_team/n	mw:OMWordnetOffset	wn:football_team.n.01+wd:Q17374546+/c/en/football_team/n/wn/group	CN	1.0
/c/en/footing/n/wn/linkdef+wn:footing.n.02	/r/IsA	/c/en/foundation/n/wn/linkdef+wn:foundation.n.01	CN	2.0
/c/en/footslog+rg:footslog	/r/Synonym	rg:slog+/c/en/slog	ROGET	1.0
/c/en/footwear/n	/r/RelatedTo	at:foot+vg:foot+rg:foot+/c/en/foot	CN	1.0
/c/en/for_rich	/r/RelatedTo	at:servant+vg:servant+rg:servant+/c/en/servant	CN	0.128
/c/en/force_majeure	mw:POSForm	/c/en/force_majeure/n	CN	1.0
/c/en/forced+rg:forced+at:forced	/r/Antonym	rg:lifelike+/c/en/lifelike	ROGET	1.0
/c/en/forcite/n	/r/RelatedTo	/c/en/sodium_nitrate	CN	1.0
/c/en/ford_bronco/n	/r/IsA	/c/en/ford_automobile/n	CN	1.0
/c/en/forearm+vg:forearm+rg:forearm	vg:InImage	vg:I2326933	VG	1.0
/c/en/forebelieve	/r/RelatedTo	/c/en/forebelief/n	CN	1.0
/c/en/forebrace/n	mw:IsPOSFormOf	/c/en/forebrace	CN	1.0
/c/en/foreking/n	/r/RelatedTo	rg:predecessor+/c/en/predecessor	CN	1.0
/c/en/forepieces/n	/r/FormOf	/c/en/forepiece	CN	1.0
/c/en/foreprism/n	/r/RelatedTo	/c/en/spectrometer	CN	1.0
/c/en/foresister/n	/r/RelatedTo	rg:feminist+/c/en/feminist+at:feminist	CN	1.0
/c/en/foreskin/n	/r/IsA	/c/en/sheet_of_substance/n	CN	1.0
/c/en/foreskins/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/forespace/n	/r/RelatedTo	vg:foreground+/c/en/foreground+rg:foreground	CN	1.0
/c/en/forespaces/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/forest_path	/r/RelatedTo	/c/en/trail+rg:trail+vg:trail	CN	0.168
/c/en/forestems/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/forever/r	/r/Synonym	/c/en/evermore+rg:evermore	CN	1.0
/c/en/form_fitting	mw:POSForm	/c/en/form_fitting/a	CN	1.0
/c/en/formal+rg:formal+vg:formal+at:formal	/r/Antonym	rg:naturalistic+at:naturalistic+/c/en/naturalistic	ROGET	1.0
/c/en/formal/a	/r/RelatedTo	/c/en/etiquette+rg:etiquette	CN	1.0
/c/en/formal_fallacy/n	mw:IsPOSFormOf	/c/en/formal_fallacy	CN	1.0
/c/en/formalinised/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/formononetin/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/formylium	/r/DerivedFrom	/c/en/formyl/n	CN	1.0
/c/en/forthdraw/v	/r/RelatedTo	/c/en/draw+vg:draw+at:draw+rg:draw	CN	1.0
/c/en/forthnim	mw:POSForm	/c/en/forthnim/v	CN	1.0
/c/en/fortified+at:fortified+rg:fortified	/r/Antonym	vg:naked+/c/en/naked+at:naked+rg:naked	ROGET	1.0
/c/en/forty_spots/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fossil+rg:fossil+vg:fossil	/r/RelatedTo	/c/en/cladoxylopsid/n	CN	1.0
/c/en/fossil+rg:fossil+vg:fossil	/r/RelatedTo	/c/en/entrochite/n	CN	1.0
/c/en/fossil_oil/n	/r/RelatedTo	/c/en/crude_oil	CN	1.0
/c/en/fossilise/v/wn/change	/r/Synonym	wn:fossilize.v.01+wn:fossilize.v.02+/c/en/fossilize/v/wn/change	CN	2.0
/c/en/foster_parent/n	mw:OMWordnetOffset	/c/en/foster_parent/n/wn/person+wn:foster-parent.n.01	CN	1.0
/c/en/four+rg:four+vg:four+at:four	/r/Antonym	rg:twenty-fifth	ROGET	1.0
/c/en/four+rg:four+vg:four+at:four	vg:InImage	vg:I2389588	VG	1.0
/c/en/four/n	mw:IsPOSFormOf	/c/en/four+rg:four+vg:four+at:four	CN	1.0
/c/en/four_momentum	/r/DerivedFrom	/c/en/four+rg:four+vg:four+at:four	CN	1.0
/c/en/four_sides+vg:four_sides	/r/RelatedTo	rg:card+vg:card+at:card+/c/en/card	CN	0.13
/c/en/fractionating_columns/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fragment+vg:fragment+rg:fragment	/r/Synonym	rg:fraction+vg:fraction+/c/en/fraction	ROGET	1.0
/c/en/framebuffer	/r/RelatedTo	/c/en/vram/n	CN	1.0
/c/en/frames+vg:frames+rg:frames	vg:InImage	vg:I2315552	VG	1.0
/c/en/frantically+rg:frantically	/r/Synonym	rg:amok+/c/en/amok	ROGET	1.0
/c/en/frat_lit/n	mw:IsPOSFormOf	/c/en/frat_lit	CN	1.0
/c/en/fratboys/n	/r/FormOf	/c/en/fratboy	CN	1.0
/c/en/frater_house/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fraunhofer_line/n	/r/RelatedTo	/c/en/atom+rg:atom	CN	1.0
/c/en/freckles+vg:freckles	/r/RelatedTo	vg:red+at:red+rg:red+/c/en/red	VG	1.0
/c/en/free_energy	mw:POSForm	/c/en/free_energy/n	CN	1.0
/c/en/freebooter/n	mw:IsPOSFormOf	rg:freebooter+/c/en/freebooter	CN	1.0
/c/en/freeganism	/r/RelatedTo	/c/en/dumpster_diving	CN	1.0
/c/en/freeze/v/wn/physics+wn:freeze.v.07	/r/Synonym	/c/en/freeze_out/v/wn/physics	CN	2.0
/c/en/french/v	mw:IsPOSFormOf	vg:french+rg:french+/c/en/french	CN	1.0
/c/en/french_dip/n	/r/RelatedTo	vg:roast_beef+/c/en/roast_beef	CN	1.0
/c/en/french_togoland	/r/IsA	/c/en/country/n	CN	0.5
/c/en/frequency+rg:frequency	/r/RelatedTo	/c/en/syntonic/a	CN	1.0
/c/en/frey_curve/n	/r/RelatedTo	/c/en/curve+rg:curve+vg:curve	CN	1.0
/c/en/friction+rg:friction	/r/RelatedTo	/c/en/slide+vg:slide+rg:slide	CN	0.171
/c/en/frighten_piss_out_of/v	/r/HasContext	rg:slang+/c/en/slang	CN	1.0
/c/en/fringe/n	/r/RelatedTo	/c/en/hair+vg:hair+rg:hair	CN	1.0
/c/en/frisbee+vg:frisbee	vg:InImage	vg:I2360739	VG	1.0
/c/en/frisbee+vg:frisbee	vg:InImage	vg:I2403045	VG	1.0
/c/en/frisson+rg:frisson	/r/Synonym	rg:tingle+/c/en/tingle	ROGET	1.0
/c/en/frog/n/wikt/en_1	/r/HasContext	/c/en/cockney_rhyming_slang	CN	1.0
/c/en/frog/n/wn/animal+wn:frog.n.01	/r/Synonym	/c/en/anuran/n/wn/animal	CN	2.0
/c/en/frogmouth	/r/DerivedFrom	/c/en/mouth+vg:mouth+rg:mouth	CN	1.0
/c/en/frolic/v+fn:lu:self_motion:frolic	/r/RelatedTo	rg:playfully+/c/en/playfully	CN	1.0
/c/en/from+vg:from+rg:from	vg:InImage	vg:I2359925	VG	1.0
/c/en/from+vg:from+rg:from	vg:subject	fn:lu:cause_to_wake:wake+fn:lu:waking_up:wake+/c/en/wake+vg:wake+rg:wake	VG	1.0
/c/en/from+vg:from+rg:from	vg:subject	rg:mustard+vg:mustard+/c/en/mustard	VG	1.0
/c/en/from+vg:from+rg:from	vg:subject	vg:beer+at:beer+/c/en/beer+rg:beer	VG	1.0
/c/en/front_door+vg:front_door	vg:InImage	vg:I3645	VG	1.0
/c/en/frontal_wedgies/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/frontflip	mw:POSForm	/c/en/frontflip/n	CN	1.0
/c/en/frontofrontal/a	/r/RelatedTo	vg:front+/c/en/front+rg:front	CN	1.0
/c/en/frontoparietal	mw:POSForm	/c/en/frontoparietal/a	CN	1.0
/c/en/frostbite+rg:frostbite	/r/RelatedTo	/c/en/frostbiting/v	CN	1.0
/c/en/frostbite+rg:frostbite	/r/RelatedTo	/c/en/frostbitten/a	CN	1.0
/c/en/frothing+vg:frothing+rg:frothing	/r/Synonym	rg:unsound+/c/en/unsound	ROGET	1.0
/c/en/froude_number/n	/r/RelatedTo	/c/en/gravitational_wave	CN	1.0
/c/en/frozen_rope/n	/r/HasContext	vg:basketball+rg:basketball+/c/en/basketball	CN	1.0
/c/en/frozen_stiff	/r/RelatedTo	at:numb+rg:numb+/c/en/numb	CN	0.10300000000000001
/c/en/frugivorous/a	/r/RelatedTo	/c/en/fruit+at:fruit+rg:fruit+vg:fruit	CN	1.0
/c/en/fruit+at:fruit+rg:fruit+vg:fruit	/r/RelatedTo	at:painting+/c/en/painting+vg:painting+rg:painting	VG	1.0
/c/en/fruit+at:fruit+rg:fruit+vg:fruit	vg:InImage	vg:I2394869	VG	1.0
/c/en/fruit_fly	/r/RelatedTo	/c/en/drosophila/n	CN	1.0
/c/en/fruit_sugar/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fruited_up/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/frumpiness/n	mw:IsPOSFormOf	/c/en/frumpiness	CN	1.0
/c/en/fry/n/wn/person	/r/Synonym	wn:child.n.03+wn:child.n.02+wn:child.n.01+wn:child.n.04+/c/en/child/n/wn/person	CN	2.0
/c/en/fuckheads/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fucktape	/r/DerivedFrom	/c/en/fuck+rg:fuck	CN	1.0
/c/en/fuel_rod/n	/r/RelatedTo	/c/en/zirconium+rg:zirconium	CN	1.0
/c/en/full_employment/n	/r/HasContext	/c/en/economics+rg:economics	CN	1.0
/c/en/full_of+vg:full_of	vg:InImage	vg:I2352775	VG	1.0
/c/en/full_of+vg:full_of	vg:InImage	vg:I2387525	VG	1.0
/c/en/full_of+vg:full_of	vg:InImage	vg:I2400425	VG	1.0
/c/en/full_of+vg:full_of	vg:object	/c/en/dishes+rg:dishes+vg:dishes	VG	1.0
/c/en/fullerism	mw:POSForm	/c/en/fullerism/n	CN	1.0
/c/en/fumidashi/n	/r/RelatedTo	/c/en/rikishi	CN	1.0
/c/en/fumishness/n	/r/RelatedTo	at:passion+vg:passion+/c/en/passion+rg:passion	CN	1.0
/c/en/funboard/n	/r/HasContext	vg:surfing+/c/en/surfing+rg:surfing+at:surfing	CN	1.0
/c/en/function_returning_bool/n	/r/IsA	/c/en/coding_function/n	CN	1.0
/c/en/functional_group	/r/RelatedTo	/c/en/acyl_iodide/n	CN	1.0
/c/en/functionalize/v	/r/RelatedTo	/c/en/functionalizable	CN	1.0
/c/en/functoid/n	mw:IsPOSFormOf	/c/en/functoid	CN	1.0
/c/en/fundal/a	/r/HasContext	/c/en/anatomy+rg:anatomy	CN	1.0
/c/en/fundamental+rg:fundamental	/r/RelatedTo	/c/en/mass+rg:mass+vg:mass+at:mass	CN	0.138
/c/en/fundamental+rg:fundamental	/r/Synonym	/c/en/radical+vg:radical+rg:radical	ROGET	1.0
/c/en/funnish/a	mw:IsPOSFormOf	/c/en/funnish	CN	1.0
/c/en/furfuryl/n	mw:IsPOSFormOf	/c/en/furfuryl	CN	1.0
/c/en/furloughed/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/furmety/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/furnishing+rg:furnishing+vg:furnishing	mw:POSForm	/c/en/furnishing/v	CN	1.0
/c/en/furnishings+vg:furnishings+rg:furnishings	/r/Synonym	rg:provisions+/c/en/provisions	ROGET	1.0
/c/en/furocoumarin	/r/RelatedTo	/c/en/imperatorin/n	CN	1.0
/c/en/furriers/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/fuscous+rg:fuscous	/r/Antonym	/c/en/canescent+rg:canescent	ROGET	1.0
/c/en/fuscous+rg:fuscous	/r/Synonym	rg:greyish-pink	ROGET	1.0
/c/en/fuselage+vg:fuselage+rg:fuselage	/r/RelatedTo	/c/en/fin/n/wikt/en_1	CN	1.0
/c/en/fuselage+vg:fuselage+rg:fuselage	vg:InImage	vg:I2367659	VG	1.0
/c/en/fussed/v	/r/FormOf	rg:fuss+/c/en/fuss	CN	1.0
/c/en/g_clef	/r/RelatedTo	/c/en/bass_clef	CN	1.0
/c/en/gabfest/n	/r/RelatedTo	/c/en/talk+rg:talk+vg:talk+at:talk	CN	1.0
/c/en/gaertners/n	/r/FormOf	/c/en/gaertner	CN	1.0
/c/en/gain_more_land	/r/HasPrerequisite	/c/en/buy_ranch	CN	1.0
/c/en/gainsaid	mw:POSForm	/c/en/gainsaid/v	CN	1.0
/c/en/galalike/a	mw:IsPOSFormOf	/c/en/galalike	CN	1.0
/c/en/gallate/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/gallery_forest	/r/RelatedTo	/c/en/bosque/n/wikt/en_2	CN	1.0
/c/en/gallivans/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/galvanic_action/n	mw:IsPOSFormOf	/c/en/galvanic_action	CN	1.0
/c/en/galápagos_turtle	/r/DerivedFrom	/c/en/galápagos/n	CN	1.0
/c/en/games_console	/r/RelatedTo	/c/en/games_consoles/n	CN	1.0
/c/en/ganymedean/n	/r/RelatedTo	/c/en/ganymede	CN	1.0
/c/en/gapeworm/n	mw:IsPOSFormOf	/c/en/gapeworm	CN	1.0
/c/en/gar/n	mw:IsPOSFormOf	/c/en/gar+rg:gar	CN	1.0
/c/en/garbage_can+vg:garbage_can	vg:InImage	vg:I2415308	VG	1.0
/c/en/garbage_disposals/n	/r/FormOf	/c/en/garbage_disposal	CN	1.0
/c/en/garden+at:garden+vg:garden+rg:garden	/r/RelatedTo	/c/en/patio_door/n	CN	1.0
/c/en/garden+at:garden+vg:garden+rg:garden	/r/RelatedTo	vg:farmer+/c/en/farmer+rg:farmer	VG	1.0
/c/en/garlanders/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/garnet+rg:garnet	/r/RelatedTo	/c/en/ouvarovite	CN	1.0
/c/en/gas_station+vg:gas_station	/r/RelatedTo	/c/en/bus+rg:bus+at:bus+vg:bus	VG	1.0
/c/en/gasconade_county/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/gaskellian	/r/DerivedFrom	/c/en/gaskell	CN	1.0
/c/en/gaspeite/n	/r/IsA	/c/en/mineral/n	CN	1.0
/c/en/gassho/n	/r/RelatedTo	vg:hand+rg:hand+at:hand+/c/en/hand	CN	1.0
/c/en/gaster	/r/RelatedTo	/c/en/gasters/n	CN	1.0
/c/en/gastrotourist/n	/r/RelatedTo	vg:tourist+rg:tourist+at:tourist+/c/en/tourist	CN	1.0
/c/en/gate_night/n	/r/HasContext	rg:connecticut+/c/en/connecticut	CN	1.0
/c/en/gatekeep/v	mw:IsPOSFormOf	/c/en/gatekeep	CN	1.0
/c/en/gathered/a/wn/ppl	/r/Synonym	wn:collected.a.01+/c/en/collected/a/wn/ppl	CN	2.0
/c/en/gaugeon/n	/r/RelatedTo	/c/en/gauge_boson	CN	1.0
/c/en/gay/n/wikt/en_2	/r/RelatedTo	/c/en/gee+rg:gee	CN	1.0
/c/en/gaybraham	/r/DerivedFrom	/c/en/abraham/n	CN	1.0
/c/en/gayly/r/wn	/r/Synonym	/c/en/jubilantly/r/wn+wn:happily.r.01	CN	2.0
/c/en/gazehound/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/gearknobs/n	/r/FormOf	/c/en/gearknob	CN	1.0
/c/en/geckotian/n	/r/HasContext	rg:zoology+/c/en/zoology	CN	1.0
/c/en/gedge/v	/r/RelatedTo	vg:gauge+at:gauge+rg:gauge+/c/en/gauge	CN	1.0
/c/en/geeksta/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/geepound	/r/EtymologicallyRelatedTo	/c/en/gee+rg:gee	CN	0.25
/c/en/geezery/a	/r/RelatedTo	at:senile+/c/en/senile+rg:senile	CN	1.0
/c/en/geld+rg:geld	/r/Synonym	/c/en/emasculate+rg:emasculate	ROGET	1.0
/c/en/gem_diols/n	/r/FormOf	/c/en/gem_diol	CN	1.0
/c/en/gene/n/opencyc/gene_hereditary_unit	/r/IsA	/c/en/organic_matter/n	CN	1.0
/c/en/gene_therapy	/r/Synonym	/c/en/gene_therapy	CN	0.5
/c/en/genealogy/n	/r/RelatedTo	/c/en/group+vg:group+rg:group	CN	1.0
/c/en/generaliseable/a	/r/FormOf	/c/en/generalisable	CN	1.0
/c/en/generation+rg:generation	/r/RelatedTo	/c/en/nonshivering_thermogenesis/n	CN	1.0
/c/en/generative_grammar/n	mw:IsPOSFormOf	/c/en/generative_grammar	CN	1.0
/c/en/generica/n	/r/RelatedTo	vg:fire_hydrant+/c/en/fire_hydrant	CN	1.0
/c/en/geneva_county/n	/r/RelatedTo	rg:geneva+/c/en/geneva	CN	1.0
/c/en/genome	/r/RelatedTo	/c/en/mitogenome/n	CN	1.0
/c/en/gentianaceae	/r/RelatedTo	/c/en/gentianaceous/a	CN	1.0
/c/en/gentle+at:gentle+vg:gentle+rg:gentle	/r/Antonym	rg:steepish+/c/en/steepish	ROGET	1.0
/c/en/gentlegirl	/r/DerivedFrom	/c/en/gentle+at:gentle+vg:gentle+rg:gentle	CN	1.0
/c/en/genus+at:genus+rg:genus	/r/RelatedTo	/c/en/pupfish/n	CN	1.0
/c/en/genus+at:genus+rg:genus	/r/RelatedTo	/c/en/silure/n	CN	1.0
/c/en/genus_caryocar/n/wn/plant	/r/Synonym	wn:caryocar.n.01+wd:Q311083+/c/en/caryocar/n/wn/plant	CN	2.0
/c/en/genus_corynebacterium/n/wn/animal+wn:genus_corynebacterium.n.01	/r/IsA	wn:bacteria_genus.n.01+/c/en/bacteria_genus/n/wn/animal+wd:Q26268338	CN	2.0
/c/en/genus_cryptotis/n/wn/animal	/r/Synonym	wn:cryptotis.n.01+wd:Q1746975+/c/en/cryptotis/n/wn/animal	CN	2.0
/c/en/genus_dieffenbachia/n/wn/plant	/r/Synonym	/c/en/dieffenbachia/n/wn/plant+wn:dieffenbachia.n.01	CN	2.0
/c/en/genus_iresine/n/wn/plant	/r/Synonym	/c/en/iresine/n/wn/plant+wn:iresine.n.01+wd:Q1672624	CN	2.0
/c/en/genus_microstrobos/n/wn/plant	/r/Synonym	wn:microstrobos.n.01+wd:Q135762+/c/en/microstrobos/n/wn/plant	CN	2.0
/c/en/geographic+rg:geographic	/r/RelatedTo	/c/en/endonymy/n	CN	1.0
/c/en/geographical+rg:geographical	/r/RelatedTo	/c/en/balkans/n	CN	1.0
/c/en/geological+rg:geological	/r/RelatedTo	/c/en/rock_record/n	CN	1.0
/c/en/georgetown/n	/r/RelatedTo	vg:illinois+rg:illinois+/c/en/illinois	CN	1.0
/c/en/gerb	/r/IsA	/c/en/political_party/n	CN	0.5
